Product Type,Size,Paper Weight,Paper Type,Paper Color,Parts,Sides,Ink Color,Quantity,Price,Max Qty,Overage per 1000,Pricing Type
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,200,198,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,300,247.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,400,298.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,500,348,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,600,396,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,800,492.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,1000,588,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,1200,684,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,1400,781.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,1600,876.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,2000,1064,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,3000,1524,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,4000,1984,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,5000,2420,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,6000,2856,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,8000,3648,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,10000,4420,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,100,118,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,200,172,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,300,210,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,400,246.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,500,282,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,600,320.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,800,393.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,1000,468,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,1200,540,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,1400,613.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,1600,684.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,2000,832,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,3000,1188,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,4000,1552,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,5000,1900,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,6000,2244,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,8000,2944,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Black,10000,3580,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,100,92,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,200,154,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,300,199.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,400,246.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,500,290,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,600,336,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,800,425.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,1000,516,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,1200,607.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,1400,700,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,1600,793.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,2000,960,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,3000,1410,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,4000,1848,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,5000,2280,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,6000,2724,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,8000,3584,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Single,Color,10000,4380,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,100,160,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,200,230,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,300,295.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,400,362.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,500,428,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,600,492,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,800,620.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,1000,748,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,1200,876,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,1400,1005.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,1600,1132.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,2000,1384,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,3000,2004,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,4000,2624,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,5000,3220,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,6000,3816,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,8000,4928,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Color,10000,6020,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,100,134,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,200,204,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,300,258,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,400,310.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,500,362,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,600,416.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,800,521.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,1000,628,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,1200,732,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,1400,837.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,1600,940.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,2000,1152,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,3000,1668,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,4000,2192,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,5000,2700,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,6000,3204,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,8000,4224,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Cover,White,,Double,Color/Black,10000,5180,,,Standard
